# Columns
# 1: angle from distribution
# 2: out of plane orientation
# 3: MRD
# 4: out of plane orientation (energy results)
# 5: excess energy 
18.0	90.0	0.459508628	90.0	0.0290399
18.0	87.0	0.524969876	87.0	0.0290389
18.0	84.0	0.579920292	84.0	0.0290267
18.0	81.0	0.55537349	81.0	0.0290304
18.0	78.0	0.57436657	78.0	0.0290392
18.0	75.0	0.577699006	75.0	0.0290397
18.0	72.0	0.577699006	72.0	0.029039
18.0	69.0	0.582221985	69.0	0.029037
18.0	66.0	0.592509806	66.0	0.0290331
18.0	63.0	0.609508991	63.0	0.0290284
18.0	60.0	0.598981023	60.0	0.0290251
18.0	57.0	0.524223685	57.0	0.0290135
18.0	54.0	0.458049506	54.0	0.0289304
18.0	51.0	0.42745015	51.0	0.0284575
18.0	48.0	0.507482827	48.0	0.0266897
18.0	45.0	0.661727071	45.0	0.0266629
18.0	42.0	0.611721098	42.0	0.0284439
18.0	39.0	0.569788992	39.0	0.0289251
18.0	36.0	0.682032585	36.0	0.0290104
18.0	33.0	0.761462092	33.0	0.0290224
18.0	30.0	0.70520246	30.0	0.0290248
18.0	27.0	0.636641145	27.0	0.0290284
18.0	24.0	0.607326925	24.0	0.0290325
18.0	21.0	0.607326925	21.0	0.0290357
18.0	18.0	0.624202371	18.0	0.0290376
18.0	15.0	0.692269564	15.0	0.0290387
18.0	12.0	0.71544075	12.0	0.0290392
18.0	9.0	0.545265317	9.0	0.0290395
18.0	6.0	0.62702632	6.0	0.0290395
18.0	3.0	0.619621098	3.0	0.0290394
18.0	0.0	0.794679344	0.0	0.0290391
198.0	0.0	0.69157517	0.0	0.0290391
198.0	3.0	0.811403513	-3.0	0.0290383
198.0	6.0	0.890416563	-6.0	0.0290377
198.0	9.0	0.922998548	-9.0	0.0290377
198.0	12.0	0.906318903	-12.0	0.0290342
198.0	15.0	0.82790643	-15.0	0.029036
198.0	18.0	0.82790643	-18.0	0.0290392
198.0	21.0	0.877179384	-21.0	0.0290396
198.0	24.0	0.923112214	-24.0	0.0290396
198.0	27.0	0.954537094	-27.0	0.0290396
198.0	30.0	0.935390174	-30.0	0.0290395
198.0	33.0	0.949057996	-33.0	0.0290394
198.0	36.0	0.877934277	-36.0	0.0290393
198.0	39.0	0.904951096	-39.0	0.0290389
198.0	42.0	0.751622975	-42.0	0.0290382
198.0	45.0	0.74383682	-45.0	0.0290377
198.0	48.0	0.668988407	-48.0	0.0290361
198.0	51.0	0.628861308	-51.0	0.0290234
198.0	54.0	0.583694994	-54.0	0.0289659
198.0	57.0	0.583840847	-57.0	0.0287624
198.0	60.0	0.52072674	-60.0	0.0284401
198.0	63.0	0.478069425	-63.0	0.0285569
198.0	66.0	0.492333889	-66.0	0.0288726
198.0	69.0	0.551714182	-69.0	0.029001
198.0	72.0	0.580186605	-72.0	0.0290322
198.0	75.0	0.616509557	-75.0	0.0290385
198.0	78.0	0.563849211	-78.0	0.0290397
198.0	81.0	0.449745119	-81.0	0.0290399
198.0	84.0	0.430661023	-84.0	0.02904
198.0	87.0	0.41591087	-87.0	0.02904
198.0	90.0	0.459508628	-90.0	0.0290399
0	0	0		0	0.0289286361299
