,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
0,38.5,2.0,180.0,4.19337,108.25384789350821,-1.0,-1.0,-1,0,0.0
1,34.77,1.155,30.0,5.84058,96.53684648740219,-1.0,-1.0,-1,0,0.0
2,54.54,1.155,150.0,5.70837,80.85575992938938,-1.0,-1.0,-1,0,0.0
3,41.27,1.155,30.0,4.71612,63.34602811413559,-1.0,-1.0,-1,0,0.0
4,41.08,1.155,150.0,3.50159,58.54282495316381,-1.0,-1.0,-1,0,0.0
5,59.92,1.155,150.0,5.78302,57.23331749248766,-1.0,-1.0,-1,0,0.0
6,59.39,1.155,30.0,5.80471,48.59231953903011,-1.0,-1.0,-1,0,0.0
7,39.92,1.155,150.0,5.85133,42.41549942011469,-1.0,-1.0,-1,0,0.0
8,47.62,1.155,30.0,5.61397,41.58895334048283,-1.0,-1.0,-1,0,0.0
9,49.94,1.155,30.0,5.87398,42.037265685966815,-1.0,-1.0,-1,0,0.0
10,43.18,1.155,150.0,5.86088,45.91208766049111,-1.0,-1.0,-1,0,0.0
11,53.62,1.155,150.0,5.70545,52.95778868395938,-1.0,-1.0,-1,0,0.0
12,18.25,1.155,30.0,5.17102,57.27815060202135,-1.0,-1.0,-1,0,0.0
13,31.97,1.155,150.0,3.49549,75.36556792647225,-1.0,-1.0,-1,0,0.0
14,18.18,1.155,30.0,5.91925,89.07180793564255,-1.0,-1.0,-1,0,0.0
15,52.52,1.155,150.0,5.83184,110.28812504453234,-1.0,-1.0,-1,0,0.0
16,47.09,1.155,150.0,5.44515,115.19688962747948,-1.0,-1.0,-1,0,0.0
17,22.65,1.155,150.0,4.54562,115.63453365967084,-1.0,-1.0,-1,0,0.0
18,53.16,1.155,30.0,5.68827,116.38830361892121,-1.0,-1.0,-1,0,0.0
19,53.68,1.155,150.0,5.85053,117.14716220728545,-1.0,-1.0,-1,0,0.0
20,51.49,1.155,30.0,5.85327,126.43781313736588,-1.0,-1.0,-1,0,0.0
