,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
350,42.57,9.165,49.1,5.88515,10.818023261154163,4.0,7.103032150085023,2.0,0.5013736990348121,1.0,1.0
351,52.72,12.0,180.0,5.66036,15.346060894110497,4.0,3.8262548262547327,2.0,0.3870668874979132,1.0,0.7
426,50.68,15.875,19.1,5.89123,15.504246524664147,4.0,9.237055564881302e-14,2.0,0.24004123848544878,1.0,0.7
436,50.52,11.135,111.0,5.85898,19.457298039585552,4.0,-1.0,0.0,0.0,1.0,0.5
439,44.81,9.019,3.7,5.76838,11.753439195143834,4.0,-1.0,0.0,0.18129194048577427,1.0,0.9
451,10.48,8.327,163.9,3.57949,12.02961154039411,4.0,14.665124626334821,2.0,0.6881214133146991,1.0,0.9
454,36.87,7.211,166.1,5.91574,10.896121079063828,4.0,-1.0,0.0,0.14359836635101486,1.0,1.0
983,15.94,11.719,140.2,4.98145,5.258440799232467,3.0,4.371623485301055,2.0,0.5963021098717919,1.0,0.9
1041,25.3,9.866,84.2,4.20616,1.803003876859027,3.0,2.6420860942799087,2.0,0.6483497174965774,1.0,1.0
1042,32.99,17.01,79.8,5.66212,9.278426377423795,3.0,-1.0,0.0,0.0,1.0,0.9
1695,54.25,30.265,43.4,2.87078,12.621027138013167,5.0,-1.0,0.0,1.0,1.0,1.0
2315,53.09,11.719,140.2,5.57752,13.006371613093473,2.0,-1.0,0.0,0.19302142240125533,1.0,1.0
2480,35.99,17.436,143.4,4.41882,13.792416657571781,2.0,-1.0,0.0,0.008217429229775636,1.0,1.0
3632,21.95,64.156,169.1,5.80456,9.01161032831873,1.0,-1.0,0.0,0.06651950805786155,1.0,1.0
4016,40.52,8.327,163.9,4.57377,10.516881598464934,1.0,-1.0,0.0,0.0,1.0,1.0
