,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
0,27.71,2.0,180.0,5.68929,332.7157390214609,-1.0,-1.0,-1.0,-1.0,0.0,0.0
1,47.47,1.155,150.0,5.90633,326.0158842146784,-1.0,-1.0,-1.0,-1.0,0.0,0.0
2,43.15,1.155,150.0,2.32449,321.2977595742678,-1.0,-1.0,-1.0,-1.0,0.0,0.0
3,43.31,1.155,150.0,4.79707,320.1978496972776,-1.0,-1.0,-1.0,-1.0,0.0,0.0
4,24.88,1.155,150.0,5.64568,319.69071416847504,-1.0,-1.0,-1.0,-1.0,0.0,0.0
5,34.03,1.155,30.0,5.82642,320.3927520406286,-1.0,-1.0,-1.0,-1.0,0.0,0.0
6,32.15,1.155,150.0,4.3182,321.8635104555834,-1.0,-1.0,-1.0,-1.0,0.0,0.0
7,30.09,1.155,150.0,5.9073,324.11675943322547,-1.0,-1.0,-1.0,-1.0,0.0,0.0
8,46.0,1.155,150.0,5.13603,325.9095582833613,-1.0,-1.0,-1.0,-1.0,0.0,0.0
9,32.17,1.155,150.0,5.47609,331.37858530927747,-1.0,-1.0,-1.0,-1.0,0.0,0.0
10,18.95,1.155,30.0,5.63607,281.7567160088786,-1.0,-1.0,-1.0,-1.0,0.0,0.0
11,21.2,1.155,150.0,5.60509,275.19474745259885,-1.0,-1.0,-1.0,-1.0,0.0,0.0
12,18.38,1.155,150.0,5.62239,240.28718145097616,-1.0,-1.0,-1.0,-1.0,0.0,0.0
13,53.48,1.155,30.0,5.74776,168.81502014389014,-1.0,-1.0,-1.0,-1.0,0.0,0.0
14,59.42,1.155,150.0,5.6962,145.29851269614613,-1.0,-1.0,-1.0,-1.0,0.0,0.0
15,43.13,1.155,150.0,5.80581,103.44177008371508,-1.0,-1.0,-1.0,-1.0,0.0,0.0
16,55.18,1.155,150.0,5.87145,91.30268116364286,-1.0,-1.0,-1.0,-1.0,0.0,0.0
17,34.19,1.155,30.0,5.04097,59.54055836841437,-1.0,-1.0,-1.0,-1.0,0.0,0.0
18,55.59,1.155,150.0,5.68715,48.89577567810172,-1.0,-1.0,-1.0,-1.0,0.0,0.0
19,60.15,1.155,30.0,5.71016,41.40121973078997,-1.0,-1.0,-1.0,-1.0,0.0,0.0
20,24.36,1.155,150.0,5.74203,39.62633173483242,-1.0,-1.0,-1.0,-1.0,0.0,0.0
21,61.06,1.155,150.0,5.29559,77.90629651692461,-1.0,-1.0,-1.0,-1.0,0.0,0.0
22,38.19,1.155,30.0,3.26672,128.70109960709635,-1.0,-1.0,-1.0,-1.0,0.0,0.0
23,28.96,1.155,30.0,5.17847,137.145692835131,-1.0,-1.0,-1.0,-1.0,0.0,0.0
24,37.62,1.155,30.0,5.03746,188.5408247058871,-1.0,-1.0,-1.0,-1.0,0.0,0.0
25,54.34,1.155,150.0,5.63068,199.35279578845368,-1.0,-1.0,-1.0,-1.0,0.0,0.0
26,33.55,1.155,30.0,5.11273,213.0042823267702,-1.0,-1.0,-1.0,-1.0,0.0,0.0
27,53.59,1.155,150.0,5.87312,218.2779142295662,-1.0,-1.0,-1.0,-1.0,0.0,0.0
28,50.36,1.155,150.0,4.22612,227.56780977457086,-1.0,-1.0,-1.0,-1.0,0.0,0.0
29,50.61,1.155,30.0,5.85234,253.23549316533274,-1.0,-1.0,-1.0,-1.0,0.0,0.0
30,52.47,1.155,30.0,5.65552,284.4616336266465,-1.0,-1.0,-1.0,-1.0,0.0,0.0
31,46.11,1.155,150.0,5.72558,313.462073616982,-1.0,-1.0,-1.0,-1.0,0.0,0.0
32,52.4,1.155,30.0,5.90489,340.43246609742874,-1.0,-1.0,-1.0,-1.0,0.0,0.0
33,55.39,1.155,150.0,5.82819,383.6576391193126,-1.0,-1.0,-1.0,-1.0,0.0,0.0
34,50.07,1.155,150.0,2.31496,395.2324722056818,-1.0,-1.0,-1.0,-1.0,0.0,0.0
35,49.9,1.155,30.0,4.66122,452.45849321274443,-1.0,-1.0,-1.0,-1.0,0.0,0.0
36,45.99,1.155,150.0,5.9168,474.6154905990369,-1.0,-1.0,-1.0,-1.0,0.0,0.0
37,48.76,1.155,30.0,5.70607,513.345135789442,-1.0,-1.0,-1.0,-1.0,0.0,0.0
38,51.38,1.155,30.0,5.82387,529.7964692568137,-1.0,-1.0,-1.0,-1.0,0.0,0.0
39,51.78,1.155,30.0,4.10923,575.4107774162883,-1.0,-1.0,-1.0,-1.0,0.0,0.0
40,56.28,1.155,150.0,5.54798,610.9697048086267,-1.0,-1.0,-1.0,-1.0,0.0,0.0
41,38.32,1.155,150.0,5.91826,623.5781498600367,-1.0,-1.0,-1.0,-1.0,0.0,0.0
42,54.63,1.155,150.0,5.71582,627.7807389619735,-1.0,-1.0,-1.0,-1.0,0.0,0.0
43,36.08,1.155,30.0,5.76483,684.8438808780127,-1.0,-1.0,-1.0,-1.0,0.0,0.0
44,36.84,1.155,150.0,5.51313,716.7202909958027,-1.0,-1.0,-1.0,-1.0,0.0,0.0
45,59.01,1.155,30.0,5.77406,735.8947030324396,-1.0,-1.0,-1.0,-1.0,0.0,0.0
46,47.7,1.155,30.0,5.70228,752.9705955554984,-1.0,-1.0,-1.0,-1.0,0.0,0.0
47,50.22,1.155,150.0,5.90932,806.5041449571357,-1.0,-1.0,-1.0,-1.0,0.0,0.0
48,34.12,1.155,150.0,5.84846,827.9759330953634,-1.0,-1.0,-1.0,-1.0,0.0,0.0
49,47.16,1.155,30.0,5.77978,838.7235294441554,-1.0,-1.0,-1.0,-1.0,0.0,0.0
50,48.33,1.155,150.0,5.82827,862.3976529629916,-1.0,-1.0,-1.0,-1.0,0.0,0.0
51,45.24,1.155,150.0,4.02986,866.7000117295313,-1.0,-1.0,-1.0,-1.0,0.0,0.0
52,50.67,1.155,150.0,5.88411,883.9449002079308,-1.0,-1.0,-1.0,-1.0,0.0,0.0
53,41.48,1.155,150.0,5.8161,922.7913098489428,-1.0,-1.0,-1.0,-1.0,0.0,0.0
54,58.7,1.155,150.0,3.54179,940.0793902234651,-1.0,-1.0,-1.0,-1.0,0.0,0.0
55,49.11,1.155,150.0,5.90778,970.3701877096911,-1.0,-1.0,-1.0,-1.0,0.0,0.0
56,37.88,15.62,93.7,5.74362,322.6789822019326,-1.0,-1.0,-1.0,-1.0,0.0,0.0
57,35.12,4.163,76.1,5.20856,325.2594062769033,-1.0,-1.0,-1.0,-1.0,0.0,0.0
58,50.34,6.928,90.0,5.83935,320.0396429406401,-1.0,-1.0,-1.0,-1.0,0.0,0.0
59,48.19,5.292,79.1,3.64697,320.45619162641157,-1.0,-1.0,-1.0,-1.0,0.0,0.0
60,59.94,12.166,94.7,5.49264,318.12965585546556,-1.0,-1.0,-1.0,-1.0,0.0,0.0
61,44.64,12.166,85.3,5.79468,317.1692024894054,-1.0,-1.0,-1.0,-1.0,0.0,0.0
62,18.71,11.015,95.2,5.62842,316.9689213869549,-1.0,-1.0,-1.0,-1.0,0.0,0.0
63,41.1,4.619,90.0,5.66809,319.39073918517363,-1.0,-1.0,-1.0,-1.0,0.0,0.0
64,16.59,7.572,82.4,5.80071,318.0263496783419,-1.0,-1.0,-1.0,-1.0,0.0,0.0
65,59.78,1.155,150.0,5.91591,319.12603004939405,-1.0,-1.0,-1.0,-1.0,0.0,0.0
66,51.83,10.392,90.0,3.65884,322.35843500425034,-1.0,-1.0,-1.0,-1.0,0.0,0.0
67,39.76,5.292,79.1,5.8078,320.1731007679145,-1.0,-1.0,-1.0,-1.0,0.0,0.0
68,46.42,2.0,120.0,5.82868,323.14853523021895,-1.0,-1.0,-1.0,-1.0,0.0,0.0
69,34.58,13.317,94.3,5.38112,326.69144767956374,-1.0,-1.0,-1.0,-1.0,0.0,0.0
70,42.42,5.292,79.1,5.6754,324.0388235135309,-1.0,-1.0,-1.0,-1.0,0.0,0.0
71,39.69,9.866,95.8,5.51182,332.0690469337465,-1.0,-1.0,-1.0,-1.0,0.0,0.0
72,10.42,4.163,76.1,5.90966,329.5415945280475,-1.0,-1.0,-1.0,-1.0,0.0,0.0
73,58.27,7.572,82.4,5.40108,340.7400767959497,-1.0,-1.0,-1.0,-1.0,0.0,0.0
74,42.11,12.702,90.0,5.76573,326.5558766529944,-1.0,-1.0,-1.0,-1.0,0.0,0.0
75,42.36,9.866,95.8,5.91905,303.4727131935976,-1.0,-1.0,-1.0,-1.0,0.0,0.0
76,56.46,12.166,85.3,5.60534,289.60544169605555,-1.0,-1.0,-1.0,-1.0,0.0,0.0
77,51.43,5.773,90.0,5.83353,278.3869814980778,-1.0,-1.0,-1.0,-1.0,0.0,0.0
78,52.02,27.713,90.0,5.75458,257.2661645465639,-1.0,-1.0,-1.0,-1.0,0.0,0.0
79,36.83,8.718,96.6,5.89328,234.27077688119294,-1.0,-1.0,-1.0,-1.0,0.0,0.0
80,50.09,28.308,88.0,5.75767,200.94153842782865,-1.0,-1.0,-1.0,-1.0,0.0,0.0
81,22.2,7.572,97.6,4.87535,177.14543842517278,-1.0,-1.0,-1.0,-1.0,0.0,0.0
82,47.85,2.0,60.0,5.38494,169.96080675837456,-1.0,-1.0,-1.0,-1.0,0.0,0.0
83,14.47,19.63,90.0,5.89878,156.8710510713748,-1.0,-1.0,-1.0,-1.0,0.0,0.0
84,57.35,23.692,92.4,5.77357,130.10137102650398,-1.0,-1.0,-1.0,-1.0,0.0,0.0
85,58.1,10.392,90.0,3.99038,96.74636564947114,-1.0,-1.0,-1.0,-1.0,0.0,0.0
86,50.91,11.015,84.8,5.86492,109.15850088971995,-1.0,-1.0,-1.0,-1.0,0.0,0.0
87,61.93,16.773,93.4,5.70042,80.85256896513032,-1.0,-1.0,-1.0,-1.0,0.0,0.0
88,32.56,12.166,85.3,5.59943,65.1346584141477,-1.0,-1.0,-1.0,-1.0,0.0,0.0
89,40.21,4.163,103.9,5.76754,57.040125745394825,-1.0,-1.0,-1.0,-1.0,0.0,0.0
90,27.26,11.547,90.0,5.87484,44.08704898582881,-1.0,-1.0,-1.0,-1.0,0.0,0.0
91,50.05,8.718,83.4,5.68358,51.236614349555516,-1.0,-1.0,-1.0,-1.0,0.0,0.0
92,48.69,5.773,90.0,5.84695,39.77508453519484,-1.0,-1.0,-1.0,-1.0,0.0,0.0
93,37.78,2.0,120.0,5.72626,38.112756578498576,-1.0,-1.0,-1.0,-1.0,0.0,0.0
94,52.19,19.079,93.0,5.90678,88.41302479662612,-1.0,-1.0,-1.0,-1.0,0.0,0.0
95,43.15,36.387,88.4,5.80507,58.417342471233454,-1.0,-1.0,-1.0,-1.0,0.0,0.0
96,43.69,15.62,86.3,5.72038,118.51513764372757,-1.0,-1.0,-1.0,-1.0,0.0,0.0
97,18.36,6.928,90.0,5.03833,132.38412418426776,-1.0,-1.0,-1.0,-1.0,0.0,0.0
98,18.03,4.163,103.9,5.05359,138.91655142018166,-1.0,-1.0,-1.0,-1.0,0.0,0.0
99,46.22,5.292,79.1,5.88198,184.68074834622533,-1.0,-1.0,-1.0,-1.0,0.0,0.0
100,59.84,8.718,96.6,3.72739,193.32933583869308,-1.0,-1.0,-1.0,-1.0,0.0,0.0
101,39.65,12.165,85.3,5.77069,208.2724262728191,-1.0,-1.0,-1.0,-1.0,0.0,0.0
102,41.36,4.163,103.9,5.12804,212.8971709038196,-1.0,-1.0,-1.0,-1.0,0.0,0.0
103,24.95,9.866,95.8,5.3891,220.5545127644168,-1.0,-1.0,-1.0,-1.0,0.0,0.0
104,57.03,2.0,60.0,5.92143,216.80380609339161,-1.0,-1.0,-1.0,-1.0,0.0,0.0
105,53.52,32.332,90.0,5.65523,239.32560099621128,-1.0,-1.0,-1.0,-1.0,0.0,0.0
106,41.59,4.163,76.1,2.18708,225.28691580863534,-1.0,-1.0,-1.0,-1.0,0.0,0.0
107,54.0,1.155,150.0,4.922,252.2830042484374,-1.0,-1.0,-1.0,-1.0,0.0,0.0
108,48.29,5.292,79.1,5.90068,280.87319635794455,-1.0,-1.0,-1.0,-1.0,0.0,0.0
109,51.58,4.163,103.9,4.41859,285.27247429824615,-1.0,-1.0,-1.0,-1.0,0.0,0.0
110,48.19,16.773,93.4,5.76014,321.57730470465253,-1.0,-1.0,-1.0,-1.0,0.0,0.0
111,56.46,11.015,84.8,5.68944,307.43052210946433,-1.0,-1.0,-1.0,-1.0,0.0,0.0
112,40.23,8.718,83.4,5.68615,334.83776917911644,-1.0,-1.0,-1.0,-1.0,0.0,0.0
113,29.33,39.85,91.4,5.7046,360.8215082200506,-1.0,-1.0,-1.0,-1.0,0.0,0.0
114,42.83,10.392,90.0,5.75682,389.44241621316297,-1.0,-1.0,-1.0,-1.0,0.0,0.0
115,45.77,1.155,30.0,5.5892,383.0296115035135,-1.0,-1.0,-1.0,-1.0,0.0,0.0
116,27.91,13.317,94.3,5.84729,402.4084390935501,-1.0,-1.0,-1.0,-1.0,0.0,0.0
117,59.56,20.232,87.2,5.33277,439.9154620943532,-1.0,-1.0,-1.0,-1.0,0.0,0.0
