,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
0,19.52,1.155,150.0,5.90667,150.63214543689355,-1.0,-1.0,-1.0,-1.0,0.0,0.0
1,19.13,1.155,150.0,5.58739,121.33981026091625,-1.0,-1.0,-1.0,-1.0,0.0,0.0
2,36.44,1.155,150.0,5.84714,77.27441222018408,-1.0,-1.0,-1.0,-1.0,0.0,0.0
3,30.53,1.155,150.0,4.16983,71.5217509280292,-1.0,-1.0,-1.0,-1.0,0.0,0.0
4,16.18,1.155,30.0,5.67826,65.47415883790579,-1.0,-1.0,-1.0,-1.0,0.0,0.0
5,36.38,1.155,150.0,5.90631,58.23301433985516,-1.0,-1.0,-1.0,-1.0,0.0,0.0
6,8.8,1.155,30.0,5.53969,85.66813072444745,-1.0,-1.0,-1.0,-1.0,0.0,0.0
7,55.55,1.155,30.0,5.76307,96.33617814884272,-1.0,-1.0,-1.0,-1.0,0.0,0.0
8,8.38,1.155,150.0,5.78164,163.9628270721142,-1.0,-1.0,-1.0,-1.0,0.0,0.0
9,15.75,1.155,150.0,4.59449,212.42207031924804,-1.0,-1.0,-1.0,-1.0,0.0,0.0
10,33.58,1.155,30.0,3.88202,237.0600252430255,-1.0,-1.0,-1.0,-1.0,0.0,0.0
11,16.16,1.155,30.0,5.89892,241.55974312003133,-1.0,-1.0,-1.0,-1.0,0.0,0.0
12,42.83,1.155,150.0,5.89109,270.9127923800466,-1.0,-1.0,-1.0,-1.0,0.0,0.0
13,11.43,1.155,150.0,5.59492,302.7018580596295,-1.0,-1.0,-1.0,-1.0,0.0,0.0
14,55.17,1.155,30.0,5.71931,309.53024683311355,-1.0,-1.0,-1.0,-1.0,0.0,0.0
15,46.55,1.155,150.0,2.7637,325.4884653699765,-1.0,-1.0,-1.0,-1.0,0.0,0.0
16,36.81,1.155,150.0,5.12685,389.54249578531943,-1.0,-1.0,-1.0,-1.0,0.0,0.0
17,46.41,1.155,150.0,5.82404,379.8315113909003,-1.0,-1.0,-1.0,-1.0,0.0,0.0
18,47.14,1.155,150.0,5.9098,324.8601976906392,-1.0,-1.0,-1.0,-1.0,0.0,0.0
19,36.99,1.155,150.0,5.88546,295.1169244013227,-1.0,-1.0,-1.0,-1.0,0.0,0.0
20,32.49,1.155,30.0,5.33265,274.51279925366293,-1.0,-1.0,-1.0,-1.0,0.0,0.0
21,40.06,1.155,30.0,2.11969,260.42385808733707,-1.0,-1.0,-1.0,-1.0,0.0,0.0
22,46.25,1.155,150.0,5.49114,252.27968265427936,-1.0,-1.0,-1.0,-1.0,0.0,0.0
23,46.9,1.155,30.0,5.67408,254.47581332730053,-1.0,-1.0,-1.0,-1.0,0.0,0.0
