# Column 1:    Selected grain boundary location of the input sample
# Column 2:    Void parameter value
# Column 3:    Distance from the grain boundary to the center void
# Column 4:    Void ID
# Column 5:    Sorted GB by distance from the center of the void
# Column 6-7:  Supposed intersections point of GB with void edge, x and y
# Column 8-9:  Supposed GB junction point
# Column 10:   Reconstructed length of GB continuity
# Column 11:   Proximity parameter.

1091	1	8.297886775749967	1	2	301.741561403400965	862.935390350850298	274.86005447543914	832.2562779017858	0.9535192372695068	0.1867120882951907
1135	1	8.009561593063372	1	1	293.655707798304093	849.675433761356771	274.86005447543914	832.2562779017858	1.1839651563184488	0.2548133427068648
1136	-1	7.831472919893272	1	0	301.539254860024982	858.092149027994992	-1	-1	-1	None
1140	-1	10.459817700866358	1	0	301.207586716149024	865.000000000000000	-1	-1	-1	None
1157	-1	8.009561593063372	1	0	282.000000000000000	869.809653795694771	-1	-1	-1	None
1158	-1	6.215817070671891	1	0	298.371693005647046	852.542768998117594	-1	-1	-1	None
1159	-1	6.868601546105396	1	0	294.861615610038427	871.861615610038484	-1	-1	-1	None
1218	0.7	11.352648235122805	1	5	278.197263509560855	862.518358105736525	-1	-1	-1	0.0
1231	0.8	10.318416021070760	1	4	285.311978018479977	850.062338005735228	-1	-1	-1	0.08931504256924892
1232	0.8	8.955143508717123	1	3	300.320667359526169	855.075995842843099	-1	-1	-1	0.22207820129628958
1546	-1	5.657014114174349	2	0	390.569943818451463	658.426591757935284	-1	-1	-1	None
1567	-1	0.969726562500000	2	0	390.689832893938046	658.516945176769923	-1	-1	-1	None
1568	-1	5.818359375000000	2	0	393.866133247972698	659.598399743918094	-1	-1	-1	None
1573	-1	4.944983202887785	2	0	388.582398501873001	652.582398501872945	-1	-1	-1	None
1579	1	1.942800788954628	2	1	395.084330428316946	659.494017430098438	-1	-1	-1	0.4423312648456443
1586	1	6.507370771222931	2	2	396.116629399784131	648.815419015583871	-1	-1	-1	0.0
1587	-1	3.500578089628683	2	0	399.230678732248805	656.000000000000000	-1	-1	-1	None
1593	-1	4.342738542247641	2	0	398.000000000000000	657.919183588453052	-1	-1	-1	None
1594	-1	4.342738542247641	2	0	395.538493927484410	648.615481782453230	-1	-1	-1	None
442	-1	4.338247180815293	3	0	101.854912467321782	548.854912467321810	-1	-1	-1	None
459	-1	1.939453125000000	3	0	101.854912467321782	548.854912467321810	-1	-1	-1	None
460	-1	0.969726562500000	3	0	98.351266452812965	536.297467094374042	-1	-1	-1	None
493	-1	7.828360702563010	3	0	87.613525874952245	548.000000000000000	-1	-1	-1	None
2422	1	8.287111880665808	4	2	706.652147190047572	499.101431460031733	671.6775520077407	474.1657945165095	1.6952485088139175	0.31343711857800916
2437	1	8.009561593063482	4	1	706.996612626877550	496.307952874855573	-1	-1	-1	0.21658855861262943
2521	-1	8.287111880665808	4	0	704.489125293076086	488.000000000000000	-1	-1	-1	None
2526	-1	4.342738542247641	4	0	704.494358908401409	503.992478544535118	-1	-1	-1	None
2533	-1	8.949336478744879	4	0	702.253098380168581	485.493803239662782	-1	-1	-1	None
2535	0.8	10.980676357773225	4	3	680.304132449371082	490.099580766005829	671.6775520077407	474.1657945165094	9.321563302860332	0.46577000074813135
2536	-1	13.197587689316167	4	0	681.714807104609577	487.714807104609520	-1	-1	-1	None
2545	0.8	15.798452112782252	4	4	701.425489414851427	507.180837541089090	-1	-1	-1	0.0
1105	-1	3.998691338760688	5	0	279.963361078597643	465.357759280934886	-1	-1	-1	None
1437	0.9	14.561972211473375	6	2	395.816457948954508	298.830922564136358	-1	-1	-1	0.1610317388172292
1438	0.8	16.530465422613261	6	3	388.862102551335397	303.954034183778447	-1	-1	-1	0.11683541446629328
1473	-1	14.561972211473375	6	0	369.000000000000000	301.497096502248382	-1	-1	-1	None
1474	-1	11.688317741351936	6	0	400.541452269703768	284.486182576765430	-1	-1	-1	None
1475	-1	17.169844496014303	6	0	374.485816569190888	304.485816569190888	-1	-1	-1	None
1493	-1	6.215817070671891	6	0	383.706142305547132	305.412284611094265	-1	-1	-1	None
1502	-1	11.057906260486304	6	0	378.000000000000000	305.369047472707564	-1	-1	-1	None
1505	-1	9.745798034445272	6	0	385.972500631348566	267.041249052977207	-1	-1	-1	None
1506	-1	15.546003919561311	6	0	392.320777358467922	302.000000000000000	-1	-1	-1	None
1515	-1	14.121272690582529	6	0	394.717142559585795	272.000000000000000	-1	-1	-1	None
1516	1	6.799802761341198	6	1	393.622808418452166	271.005844217460833	-1	-1	-1	0.2060649798648407
1517	-1	12.268297473115512	6	0	385.000000000000000	305.187495928338308	-1	-1	-1	None
