,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
84,55.48,15.621,93.7,5.80241,7.133719335650982,2.0,-1.0,0,1,1.0
141,29.03,10.392,90.0,2.91293,7.133719335650982,2.0,-1.0,0,1,1.0
174,45.9,11.136,51.1,5.89061,5.327689179849791,2.0,-1.0,0,1,1.0
489,36.03,21.166,160.9,5.84082,10.422471333252531,10.0,14.018332873941281,2,1,0.9
569,45.68,16.773,146.6,5.76577,14.28350859936013,10.0,4.2503576370146,2,1,0.7
601,57.98,9.165,109.1,5.92116,12.708077506497627,10.0,4.576244784814106,2,1,0.8
605,40.53,6.928,90.0,5.79189,8.420668381662605,10.0,-1.0,0,1,1.0
606,29.71,42.332,19.1,5.40659,14.28350859936013,10.0,-1.0,0,1,0.7
607,5.46,8.327,76.1,5.9166,8.420668381662605,10.0,7.867575600856878,2,1,1.0
827,54.46,23.861,157.2,5.74596,19.086604010704075,19.0,0.0,2,1,0.4
849,27.93,10.263,167.0,5.48767,2.040501228480022,0.0,2.742755614013804,2,1,1.0
850,38.83,12.49,163.9,5.84581,6.121503685440055,0.0,-1.0,0,1,0.9
872,12.87,11.015,155.2,5.57711,29.728120210162047,19.0,6.3463215820787955,1,1,0.05
885,20.88,11.136,111.0,5.71746,20.283508753877992,19.0,0.0,3,1,0.2
897,27.62,8.327,16.1,5.80156,4.08677299309392,0.0,2.0550466461297563,2,1,0.9
899,41.39,8.0,120.0,5.71909,14.656567630234907,19.0,0.0,2,1,0.8
900,56.42,6.11,70.9,5.87341,19.086604010704075,19.0,1.1368683772161603e-13,3,1,0.4
903,40.18,14.048,4.7,5.83736,13.060772155003654,19.0,0.0,3,1,1.0
946,33.93,9.165,109.1,5.75651,14.161964187247511,19.0,0.0,4,1,0.8
954,37.79,6.429,39.0,5.64521,13.060772155003654,19.0,2.842170943040401e-14,3,1,1.0
961,31.51,12.49,103.9,5.79042,16.64549605197059,19.0,0.0,3,1,0.6
962,47.59,13.317,94.3,4.87041,21.909708672326108,19.0,0.0,4,1,0.1
963,53.76,37.363,8.0,5.67238,21.909708672326108,19.0,0.0,4,1,0.1
975,55.51,14.0,141.8,5.68294,15.983067539549346,19.0,0.0,3,1,0.6
1016,39.85,14.0,21.8,5.91826,15.983067539549346,19.0,-1.0,0,1,0.6
1021,49.26,44.557,153.9,5.67261,5.327689179849782,8.0,6.364977134371522,2,1,1.0
1054,39.5,30.0,180.0,5.73908,9.12109375,8.0,0.0,2,1,0.9
1111,3.54,6.11,169.1,5.87402,7.35392792874678,18.0,-1.0,0,1,0.9
1113,13.03,7.211,73.9,5.89528,9.708809910751345,11.0,-1.0,0,1,0.9
1145,14.93,5.292,19.1,5.51084,4.913458319898515,18.0,1.8821628656217233,2,1,1.0
1156,13.03,6.11,70.9,5.71996,7.133719335650982,11.0,-1.0,0,1,1.0
1157,53.76,7.211,166.1,5.83958,9.407664761289151,18.0,-1.0,0,1,0.8
1159,46.03,23.861,37.2,5.85861,13.164179561202337,11.0,1.223813100953242,2,1,0.8
1160,42.41,16.166,171.8,5.81595,12.41615571521358,11.0,0.9892851414727194,2,1,0.8
1166,59.9,18.903,137.8,5.41462,9.12109375,8.0,0.0,2,1,0.9
1179,23.32,12.0,180.0,5.21615,5.770047772156807,8.0,0.6530428055698394,2,1,0.9
1180,57.16,12.22,70.9,5.9044,14.881885727129879,18.0,1.970636273373391,1,1,0.7
1181,39.9,15.144,142.4,5.7857,14.881885727129879,18.0,6.968314079426045,2,1,0.7
1276,54.85,17.474,166.6,5.82678,5.327689179849782,5.0,7.946520737465334,1,1,1.0
1348,40.81,27.301,36.3,5.57326,6.130159489640905,5.0,1.8417062742647348,1,1,0.9
1351,39.29,23.007,118.6,5.88681,6.960257263272283,5.0,3.943062794119184,1,1,0.9
1434,49.04,13.317,154.3,4.83328,23.427531765879408,15.0,-1.0,0,1,0.3
1435,49.04,9.866,24.2,5.7995,13.587838166983932,15.0,-1.0,0,1,0.7
1450,42.99,38.592,163.5,5.25028,17.553838424088443,15.0,-1.0,0,1,0.6
1545,37.52,11.547,150.0,5.65381,10.198463110185644,15.0,0.0,2,1,1.0
1560,50.29,8.083,90.0,5.91758,10.997724911423884,15.0,-1.0,0,1,0.9
1561,43.16,28.024,177.6,5.80071,17.553838424088443,15.0,-1.0,0,1,0.6
1562,43.16,10.263,133.0,5.56974,1.291439014254954,14.0,0.4842896303455576,1,1,1.0
1577,45.67,6.0,120.0,5.87858,19.536988263029993,15.0,0.0,2,1,0.4
1581,52.34,12.49,103.9,5.64424,12.832096545967689,15.0,4.676037749598218,3,1,0.8
1586,46.96,23.692,92.4,5.30722,25.575010244691107,15.0,2.5452204103037226,1,1,0.2
1587,48.29,5.033,53.4,5.86698,16.157416289591332,12.0,-1.0,0,1,0.7
1599,51.55,13.856,30.0,3.96384,24.574339952615972,15.0,1.9172494713027568,3,1,0.3
1642,53.32,5.292,160.9,5.46594,4.56743156017654,12.0,0.0,2,1,0.9
1643,7.27,5.291,19.1,5.62434,4.56743156017654,12.0,-1.0,0,1,0.9
1665,44.17,13.317,72.5,5.79436,1.291439014254954,14.0,1.459830738498303,2,1,1.0
1666,25.03,24.0,120.0,5.69221,10.216932482734874,12.0,0.0,2,1,0.8
1682,21.39,24.685,13.5,5.83506,2.89046440077631,14.0,1.398301879572561,1,1,0.9
1716,36.5,48.539,14.5,5.74216,2.040501228480022,22.0,-1.0,0,1,1.0
1804,26.72,25.325,170.8,4.5275,7.130690486908474,1.0,4.778268588277763,2,1,1.0
1828,38.25,15.011,90.0,4.38216,6.121503685440016,22.0,-1.0,0,1,0.9
1832,39.26,9.165,169.1,5.82583,3.769069243353423,22.0,-1.0,0,1,0.9
1869,19.59,6.429,141.0,5.89894,38.10444314748607,6.0,-1.0,0,1,0.05
1872,26.72,9.165,10.9,5.69423,6.582089780601136,1.0,3.5704401175420792,2,1,1.0
1879,58.83,21.939,136.8,4.1885,26.52651597024019,6.0,0.0,2,1,0.05
1884,51.23,15.275,169.1,4.23762,26.52651597024019,6.0,0.0,2,1,0.05
1885,44.81,17.243,170.4,4.78073,22.445513513280194,6.0,-1.0,0,1,0.1
1893,32.57,22.03,84.8,4.14624,31.704054307901213,6.0,40.729446989982215,1,1,0.05
1903,54.73,7.211,13.9,5.85283,23.89882594742925,6.0,0.0,3,1,0.05
1932,38.52,17.776,163.0,4.92256,21.909708672326108,6.0,0.0,3,1,0.1
1933,38.52,8.718,36.6,5.50804,19.184295042568905,6.0,-1.0,0,1,0.4
1934,42.45,8.083,30.0,5.89622,15.705032629778783,6.0,0.0,3,1,0.8
1962,29.93,12.49,136.1,5.9034,11.0969973679804,6.0,1.6077746776921858e-13,2,1,1.0
1963,55.8,13.317,167.5,5.87534,17.31014331647042,6.0,1.2710574864626038e-13,2,1,0.7
2003,56.47,6.11,70.9,5.68324,11.540095544313614,6.0,2.2737367544323206e-13,2,1,1.0
2018,17.11,22.121,174.0,5.8011,17.31014331647042,6.0,0.0,2,1,0.7
2025,38.52,8.083,150.0,5.53439,18.791934957147664,6.0,-1.0,0,1,0.4
2032,31.02,8.327,136.1,5.77362,22.874690232821212,16.0,0.0,,1,0.5
2051,23.67,22.0,120.0,5.73864,26.10871308835606,6.0,10.363482118375043,1,1,0.05
2052,39.62,15.621,86.3,5.80978,17.076910190253678,6.0,-1.0,0,1,0.7
2066,29.23,8.083,30.0,4.10471,18.64563172494215,6.0,-1.0,0,1,0.4
2081,16.58,10.263,47.0,5.70376,24.60922308671796,16.0,-1.0,0,1,0.05
2088,47.11,9.019,56.3,5.79389,30.65079744820457,6.0,18.751302281945065,1,1,0.05
2090,29.23,9.165,70.9,5.82654,27.427797833935074,6.0,-1.0,0,1,0.05
2094,48.98,17.474,13.4,5.812,23.264533842593405,16.0,1.1718571004216928e-13,3,1,0.5
2101,16.84,8.083,90.0,5.34659,22.874690232821212,16.0,-1.0,0,1,0.5
2102,38.59,15.875,19.1,5.86744,9.407664761289102,16.0,0.0,,1,1.0
2103,19.11,9.165,169.1,5.863,17.546250004700617,16.0,-1.0,0,1,0.7
2111,14.45,33.005,119.0,5.57504,9.395967478573777,16.0,5.521072673811483,2,1,1.0
2121,47.27,10.263,107.0,5.9022,16.84133676332521,16.0,0.0,3,1,0.7
2132,23.82,28.213,172.9,4.795,11.540095544313614,7.0,0.3873992231968485,2,1,0.4
2138,47.15,28.378,129.4,4.02995,22.534499912136933,16.0,0.0,3,1,0.5
2140,35.28,30.616,148.1,5.91642,23.264533842593405,16.0,0.0,3,1,0.5
2176,19.5,8.718,143.4,5.78696,9.524557319712098,7.0,-1.0,0,1,0.8
2189,42.34,9.165,70.9,5.73028,13.064831314735661,16.0,0.0,3,1,0.8
2193,44.51,23.58,12.7,5.66414,22.534499912136933,16.0,2.842170943040401e-14,3,1,0.5
2197,51.29,14.189,129.4,5.81158,10.202506142400111,7.0,-1.0,0,1,0.6
2205,19.5,7.211,106.1,5.29996,1.82421875,7.0,-1.0,0,1,1.0
2214,33.25,40.596,170.2,5.80231,16.456678700361067,16.0,18.629200435433887,2,1,0.7
2218,58.52,8.718,156.6,4.35721,10.202506142400111,7.0,0.0,3,1,0.6
2223,44.61,31.005,118.9,5.60208,14.740374959695545,7.0,3.0605777348414946,2,1,0.2
2229,47.61,6.429,98.9,4.31233,7.858516231601309,7.0,-1.0,0,1,0.9
2231,29.15,51.264,174.2,5.91301,13.164179561202337,7.0,-1.0,0,1,0.3
2234,14.46,16.0,60.0,4.02716,14.267438671301964,21.0,-1.0,0,1,0.5
2235,44.48,7.211,166.1,4.81234,13.491755538797685,21.0,-1.0,0,1,0.7
2236,57.02,9.165,70.9,5.42286,9.543302005352011,7.0,0.0,3,1,0.8
2243,33.01,15.144,37.6,5.82858,13.920514526544522,7.0,0.0,3,1,0.3
2251,39.45,6.11,169.1,5.47092,9.8731346709018,21.0,-1.0,0,1,0.9
2256,44.16,6.928,90.0,5.77896,15.705032629778849,21.0,-1.0,0,1,0.3
2257,19.13,6.429,141.0,5.67854,8.986732660885425,21.0,-1.0,0,1,1.0
2279,10.89,7.211,106.1,4.79875,11.0969973679804,21.0,-1.0,0,1,0.8
2290,57.6,10.392,90.0,4.69554,12.899783455819474,21.0,-1.0,0,1,0.7
