,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
0,18.07,2.0,180.0,4.36741,261.34083537523037,-1.0,-1.0,-1.0,0.0,0.0
1,59.58,1.155,150.0,5.55704,250.572920735242,-1.0,-1.0,-1.0,0.0,0.0
2,53.83,1.155,150.0,5.66467,241.76501380841069,-1.0,-1.0,-1.0,0.0,0.0
3,56.86,1.155,30.0,5.50831,227.7558192164887,-1.0,-1.0,-1.0,0.0,0.0
4,46.02,1.155,30.0,5.68757,194.5940811816125,-1.0,-1.0,-1.0,0.0,0.0
5,27.38,1.155,150.0,4.85858,165.01850467773653,-1.0,-1.0,-1.0,0.0,0.0
6,26.94,1.155,150.0,5.91462,155.07246518201754,-1.0,-1.0,-1.0,0.0,0.0
7,55.95,1.155,30.0,5.48738,127.38919647616737,-1.0,-1.0,-1.0,0.0,0.0
8,22.09,1.155,30.0,5.8743,113.31120337163256,-1.0,-1.0,-1.0,0.0,0.0
9,27.89,1.155,30.0,5.90694,115.86535320019651,-1.0,-1.0,-1.0,0.0,0.0
10,36.18,1.155,30.0,5.92159,139.83563095929154,-1.0,-1.0,-1.0,0.0,0.0
11,49.97,1.155,150.0,5.87026,176.31965934547372,-1.0,-1.0,-1.0,0.0,0.0
12,58.72,1.155,30.0,5.5123,206.9111948415516,-1.0,-1.0,-1.0,0.0,0.0
13,10.73,1.155,30.0,3.75594,177.52155331311212,-1.0,-1.0,-1.0,0.0,0.0
14,42.7,1.155,150.0,5.32923,128.30481166482951,-1.0,-1.0,-1.0,0.0,0.0
15,6.66,1.155,150.0,5.91652,60.67426678558758,-1.0,-1.0,-1.0,0.0,0.0
16,42.49,1.155,150.0,5.57366,40.7231388100803,-1.0,-1.0,-1.0,0.0,0.0
17,51.54,1.155,30.0,3.86863,66.6310504071053,-1.0,-1.0,-1.0,0.0,0.0
18,28.15,1.155,150.0,5.86186,112.63490920582127,-1.0,-1.0,-1.0,0.0,0.0
19,42.29,1.155,30.0,5.39462,148.33181908467589,-1.0,-1.0,-1.0,0.0,0.0
20,52.91,1.155,150.0,5.89775,162.90142870260777,-1.0,-1.0,-1.0,0.0,0.0
21,15.91,1.155,150.0,5.73029,147.22007743960404,-1.0,-1.0,-1.0,0.0,0.0
22,40.62,1.155,150.0,5.84577,81.0792138306967,-1.0,-1.0,-1.0,0.0,0.0
23,52.57,1.155,150.0,3.88324,22.72674840492704,-1.0,-1.0,-1.0,0.0,0.0
24,23.79,1.155,150.0,4.75047,37.65480230334707,-1.0,-1.0,-1.0,0.0,0.0
25,39.31,1.155,150.0,3.48664,67.84815533600552,-1.0,-1.0,-1.0,0.0,0.0
26,45.5,1.155,150.0,5.54469,140.18576805049833,-1.0,-1.0,-1.0,0.0,0.0
27,48.98,1.155,30.0,5.17945,257.636792809172,-1.0,-1.0,-1.0,0.0,0.0
28,54.76,1.155,30.0,5.88934,338.5123585083642,-1.0,-1.0,-1.0,0.0,0.0
29,57.72,1.155,150.0,5.76849,333.5447502966777,-1.0,-1.0,-1.0,0.0,0.0
30,32.28,1.155,30.0,5.76534,303.1330017038165,-1.0,-1.0,-1.0,0.0,0.0
31,53.05,1.155,150.0,4.07078,286.24039789222485,-1.0,-1.0,-1.0,0.0,0.0
32,59.51,1.155,30.0,4.59706,195.02224350533967,-1.0,-1.0,-1.0,0.0,0.0
33,40.57,1.155,150.0,5.697,144.3728274616918,-1.0,-1.0,-1.0,0.0,0.0
34,40.47,1.155,150.0,5.77013,117.37659210350085,-1.0,-1.0,-1.0,0.0,0.0
35,48.13,1.155,150.0,5.79264,83.66270286324374,-1.0,-1.0,-1.0,0.0,0.0
36,43.51,1.155,30.0,4.72826,20.360286458814564,-1.0,-1.0,-1.0,0.0,0.0
37,33.96,1.155,150.0,3.40895,45.54825382286127,-1.0,-1.0,-1.0,0.0,0.0
38,41.24,1.155,30.0,5.83841,69.03957398624601,-1.0,-1.0,-1.0,0.0,0.0
39,54.19,1.155,150.0,4.82253,173.59364946139667,-1.0,-1.0,-1.0,0.0,0.0
40,37.08,1.155,150.0,5.26244,234.39628950237756,-1.0,-1.0,-1.0,0.0,0.0
41,41.74,1.155,150.0,5.91791,261.41947938445725,-1.0,-1.0,-1.0,0.0,0.0
42,29.25,1.155,30.0,5.91188,271.55248492118454,-1.0,-1.0,-1.0,0.0,0.0
43,26.32,1.155,150.0,5.9146,301.9625970524968,-1.0,-1.0,-1.0,0.0,0.0
44,36.37,1.155,150.0,4.66715,322.23041062085997,-1.0,-1.0,-1.0,0.0,0.0
45,39.96,1.155,150.0,4.73027,383.05644764288064,-1.0,-1.0,-1.0,0.0,0.0
46,46.04,1.155,150.0,4.2704,450.63590435882173,-1.0,-1.0,-1.0,0.0,0.0
47,50.74,1.155,150.0,5.76491,497.9469018016931,-1.0,-1.0,-1.0,0.0,0.0
