# Column 1:    Selected grain boundary location of the input sample
# Column 2:    Void parameter value
# Column 3:    Distance from the grain boundary to the center void
# Column 4:    Void ID
# Column 5:    Sorted GB by distance from the center of the void
# Column 6-7:  Supposed intersections point of GB with void edge, x and y
# Column 8-9:  Supposed GB junction point
# Column 10:   Predicted length of GB continuity (not totally length.) 

6230	1	13.658203125000000	0	2	491.706493261986452	944.356883108732859	938.830443159923	1841.90625	0.0
6315	1	13.092393211730638	0	1	490.314181580976083	942.514363814267881	-1	-1	-1
6565	-1	8.279518336336439	0	0	478.000000000000000	963.237646832622659	-1	-1	-1
6599	-1	7.804687500000000	0	0	481.000000000000000	963.600000000000023	-1	-1	-1
6600	1	13.658203125000000	0	3	470.757915907456379	958.338917729560990	938.830443159923	1841.90625	0.0
6618	-1	2.759839445445480	0	0	489.909545442950503	959.909545442950503	-1	-1	-1
6688	0.6	23.582694580669244	0	5	493.178274732530326	947.767412098795489	960.3005780346822	1845.80859375	0.0
6720	-1	13.801432300643224	0	0	493.560254774486054	950.000000000000000	-1	-1	-1
6756	-1	19.904584764012348	0	0	492.234783942384297	945.295648172846995	-1	-1	-1
6757	0.7	19.615587668239243	0	4	479.490720436449976	938.490720436450033	-1	-1	-1
6771	0.7	23.582694580669244	0	6	468.977388436682304	954.770518690787753	960.3005780346822	1845.80859375	0.0
192	-1	6.172021580924987	1	0	1.994449984473554	951.972249922367723	-1	-1	-1
193	0.8	11.039357781781966	1	3	-0.424254180274970	950.485083605499426	-1	-1	-1
194	0.9	6.172021580924987	1	2	1.865943252270701	940.072453981834428	-1	-1	-1
195	-1	19.217884373952458	1	0	-1.467532347946729	949.129870608213082	-1	-1	-1
382	-1	2.759839445445491	1	0	10.220128616033595	947.000000000000000	-1	-1	-1
400	1	3.903660886319846	1	1	5.114186781848380	952.200692527061392	10.634110690319593	1853.3441540948274	7.612116850612476
401	0.7	14.860460669621670	1	4	6.282236647940931	940.127913838950008	-1	-1	-1
407	-1	9.757044925707220	1	0	7.000000000000000	940.460144406214226	-1	-1	-1
422	-1	11.039357781781966	1	0	-0.454772721475249	941.545227278524749	-1	-1	-1
449	0.7	15.242175270716000	1	5	8.324682223840682	950.581170555960171	10.634110690319593	1853.3441540948274	9.15743556985128
3996	0.8	22.249612769945443	2	4	313.444103878140140	623.373799294883611	-1	-1	-1
4046	1	11.872412834981874	2	1	315.355062994608431	614.080617125673939	607.8191983322279	1199.1390560963114	22.443259417240192
4205	0.9	13.799197227227479	2	2	315.764714377150312	617.830874919993448	-1	-1	-1
4311	-1	9.757966921119053	2	0	314.328802896159345	611.835598551920270	-1	-1	-1
4312	-1	7.807321772639739	2	0	310.000000000000000	625.946507698537971	-1	-1	-1
4321	-1	11.039357781781998	2	0	312.929646455628188	623.929646455628131	-1	-1	-1
4325	-1	9.952292382006174	2	0	315.563307992731950	619.140826998183002	-1	-1	-1
4326	-1	13.799197227227479	2	0	315.389992175269072	619.805003912365464	-1	-1	-1
4341	0.9	14.073388426782925	2	3	306.838475757900824	626.764064645597841	607.8191983322279	1199.1390560963116	3.279642024895166
4342	-1	14.073388426782925	2	0	306.202083785641946	607.202083785641889	-1	-1	-1
4383	-1	17.994701862761758	2	0	315.000000000000000	620.878143885933014	-1	-1	-1
4384	-1	17.994701862761758	2	0	312.208910945820946	624.582178108358107	-1	-1	-1
4389	-1	18.516064742775033	2	0	296.670476968247499	620.000000000000000	-1	-1	-1
2086	0.6	37.032129485549902	3	7	177.634203919346106	614.158550979836491	-1	-1	-1
2087	0.9	21.470134874759140	3	2	167.621938371857340	627.818804318734806	294.2671426952283	1196.7898010766805	7.106248435298087
2135	1	20.377140453378274	3	1	176.610710332962356	604.139032023942036	294.2671426952283	1196.7898010766805	3.6573451531040706
2137	-1	45.723743218776463	3	0	164.762811813689552	629.000000000000000	-1	-1	-1
2138	0.8	23.577462245794369	3	3	177.165947325289551	605.783836872297343	307.92363578511976	1208.4914170011468	8.96075067731655
2300	-1	19.518304431599233	3	0	177.900000000000006	611.000000000000000	-1	-1	-1
2340	-1	17.991487638386413	3	0	164.177114369569210	629.177114369569267	-1	-1	-1
2343	-1	22.756411918787919	3	0	161.705372483010564	629.705372483010592	-1	-1	-1
2365	0.8	23.577462245794369	3	4	163.468279446764711	629.364217347483645	-1	-1	-1
2366	0.6	35.978403236633817	3	6	156.452393321374245	629.727511853180658	-1	-1	-1
2416	-1	11.868623457137831	3	0	165.814392432017883	593.371215135964235	-1	-1	-1
2442	-1	16.671513626549864	3	0	172.575086206430626	597.849827587138748	-1	-1	-1
2485	-1	17.992416251074332	3	0	166.000000000000000	628.555910685578283	-1	-1	-1
2504	-1	20.093725402007735	3	0	168.000000000000000	627.619566781357435	-1	-1	-1
2505	-1	24.838555009009436	3	0	168.000000000000000	627.619566781357435	-1	-1	-1
2555	0.8	24.688086323699970	3	5	140.528129493741034	615.000000000000000	-1	-1	-1
2688	1	2.759839445445480	4	1	182.449275456062395	600.942030016686203	-1	-1	-1
2723	1	4.364131070576845	4	2	181.715341653024780	592.861366612099118	-1	-1	-1
264	0.9	8.728262141153751	5	2	19.435724578008521	574.000000000000000	19.518304431599272	1119.97265625	3.903660886319887
343	0.6	14.860460669621670	5	5	19.497938011698118	577.752405653018855	35.44113173106171	1130.3446751644735	9.469204020203454
454	1	8.045047485969372	5	1	6.372307325658158	581.255385348683717	19.518304431599272	1119.97265625	4.363247508680863
455	-1	0.000000000000000	5	0	17.444722215136416	570.555277784863620	-1	-1	-1
498	-1	6.172021580924986	5	0	18.352102390649865	571.647897609350139	-1	-1	-1
499	-1	13.089742526042645	5	0	15.000000000000000	583.091544260596606	-1	-1	-1
514	0.6	14.860460669621670	5	6	5.280548811096914	579.760182937032255	-1	-1	-1
532	0.8	14.073388426782916	5	3	19.145042580195287	578.870255481171739	-1	-1	-1
533	0.4	21.816237543404409	5	7	14.631258769686870	568.763531435365280	-1	-1	-1
549	0.8	14.073388426782916	5	4	7.908348882034520	569.477087220508679	-1	-1	-1
590	0.4	24.838555009009426	5	8	18.535643030070243	580.071286060140437	35.44113173106171	1130.3446751644735	12.40080870888267
5405	0.9	29.790637777925738	6	5	446.965287737504468	567.206942452499106	808.5457610789982	1119.48486328125	2.4880730955016275
5437	0.9	29.342401732409510	6	3	446.117585392042486	559.976482921591469	804.0321531791909	1105.9486083984375	1.8660548216262205
5545	0.2	41.762102778937681	6	10	447.000000000000000	566.000000000000000	826.0425268373245	1081.1582728794644	22.288240824731933
5624	-1	25.372529465912159	6	0	426.000000000000000	587.000000000000000	-1	-1	-1
5625	-1	27.945545130233327	6	0	415.845406945354057	547.618372218583659	-1	-1	-1
5648	0.6	31.469706629462141	6	6	409.647199862446769	579.175201237978854	-1	-1	-1
5649	-1	27.945545130233327	6	0	412.000000000000000	581.652475842498575	-1	-1	-1
5650	-1	23.503096201130528	6	0	434.293114224133717	585.293114224133774	-1	-1	-1
5667	-1	20.745206811451514	6	0	446.965287737504468	564.793057547500894	-1	-1	-1
5678	0.5	33.169921875000000	6	8	438.328828005937964	549.000000000000000	-1	-1	-1
5679	-1	25.372529465912159	6	0	422.572818744010419	545.281543767968742	-1	-1	-1
5680	-1	29.011615951536598	6	0	426.000000000000000	587.000000000000000	-1	-1	-1
5697	-1	23.421965317919103	6	0	414.000000000000000	548.766312060385872	-1	-1	-1
5706	-1	15.736078441972941	6	0	446.976176963403020	565.000000000000000	-1	-1	-1
5710	0.9	29.011615951536598	6	2	408.039367628448019	555.118102885344001	808.5457610789982	1119.48486328125	4.62776664047221
5711	-1	26.255228325681276	6	0	440.340822079655823	550.659177920344177	-1	-1	-1
5728	-1	22.078715563563918	6	0	445.416487838947603	574.000000000000000	-1	-1	-1
5796	-1	16.786529259346821	6	0	433.583077707206144	585.583077707206144	-1	-1	-1
