# Column 1:    Selected grain boundary location of the input sample
# Column 2:    Void parameter value
# Column 3:    Distance from the grain boundary to the center void
# Column 4:    Void ID
# Column 5:    Sorted GB by distance from the center of the void
# Column 6-7:  Supposed intersections point of GB with void edge, x and y
# Column 8-9:  Supposed GB junction point
# Column 10:   Predicted length of GB continuity (not totally length.) 

1463	1	6.457835627881634	0	1	432.441772591238873	1271.950525153750732	-1	-1	-1
1623	-1	7.676960283776691	0	0	430.622822376686315	1275.000000000000000	-1	-1	-1
1652	-1	10.214997904977025	0	0	422.336742047906000	1251.683710239530001	-1	-1	-1
1657	1	14.115615784900955	0	2	428.000000000000000	1277.622822376686372	-1	-1	-1
622	1	8.482087502725898	2	2	165.319937514821021	819.670015621294738	129.31610526315788	697.6423065238854	3.7765498666033754
697	-1	4.242775064070506	2	0	155.899000683611661	804.252498290970834	-1	-1	-1
698	-1	8.482087502725898	2	0	156.871121250710644	827.548448500284280	-1	-1	-1
706	1	8.520039341522567	2	3	148.439754265436591	805.478894194464715	129.31610526315788	697.6423065238854	2.67407563592232
707	-1	6.782106782106780	2	0	162.275628039957212	807.448743920085576	-1	-1	-1
726	1	5.164062227918142	2	1	158.924239249261859	826.833368258119435	-1	-1	-1
728	-1	6.003161808065070	2	0	164.303055127831726	821.954582691747646	-1	-1	-1
2138	1	4.242775064070449	3	2	587.419603403732140	778.043974102932452	-1	-1	-1
2201	-1	2.681254416182449	3	0	592.846018098373179	773.000000000000000	-1	-1	-1
2202	-1	2.399586375866331	3	0	592.870475219154400	767.064762390422857	-1	-1	-1
2226	1	1.897868987525499	3	1	591.773879373148816	765.032650783563895	-1	-1	-1
1629	1	8.731262405785484	4	1	424.000000000000000	742.832753579347354	-1	-1	-1
1631	1	8.731262405785484	4	2	-1	-1	-1	-1	-1
2539	0.5	18.358450694673955	5	7	749.233641839821416	742.610397385011197	603.6390000000001	631.5836940836941	1.1368683772161603e-13
2607	0.9	8.862754890230129	5	3	735.325540999173768	754.488311498760709	-1	-1	-1
2628	0.5	18.358450694673955	5	8	735.349908021864621	711.518876469936231	603.6390000000001	631.583694083694	1.6077746776921858e-13
2655	-1	14.049792062402034	5	0	731.552459762104604	710.745900396492402	-1	-1	-1
2677	-1	9.679113866687359	5	0	740.325795248534405	713.674204751465595	-1	-1	-1
2678	-1	10.255948924661949	5	0	748.831175701890288	722.584412149054856	-1	-1	-1
2725	-1	4.242775064070472	5	0	747.947653543499769	721.052346456500231	-1	-1	-1
2726	0.9	8.646009101376904	5	2	744.621452140221322	749.053978728987204	628.26	633.2792207792209	0.0
2746	1	7.687885515134209	5	1	751.143352167215198	729.618882610928267	631.6560000000001	620.5627705627705	0.0
2751	0.7	15.102405404005713	5	5	741.707711532574990	714.553480881075188	628.26	633.2792207792209	0.0
2755	0.7	15.102405404005713	5	6	733.038044954936140	755.033025051996674	628.26	633.2792207792209	0.0
2775	0.7	14.457876458657777	5	4	706.622332561234202	732.000000000000000	631.6560000000001	620.5627705627705	1.697999999999979
229	1	2.399586375866427	6	1	26.963739836609488	681.744127579191172	-1	-1	-1
1339	0.9	12.915671255762872	7	2	369.269513932318716	612.730486067681341	299.14075862068967	533.7985769020252	7.612480916541711
1395	1	8.646009101376904	7	1	337.574704293232458	608.730831082079249	299.14075862068967	533.7985769020252	2.4343964916291836
1398	0.9	12.928661685464329	7	3	371.569737088935995	623.088756295009489	310.73400000000004	522.2222222222223	0.0
1437	-1	11.036999999999978	7	0	369.456344662783977	613.087310674432047	-1	-1	-1
1456	0.8	14.505114717822568	7	4	341.060120291086548	605.737188682318674	-1	-1	-1
2551	1	0.849000000000046	8	1	704.929470020758572	524.991183752594793	594.4784522292995	444.5681795204088	2.746600787768117
2593	0.9	1.897868987525449	8	2	701.092012633745981	530.280084224973052	594.4784522292995	444.5681795204092	1.201277307636937
2627	0.9	4.571086935865763	8	3	691.031159349681502	523.340257633262581	-1	-1	-1
2594	0.9	3.059741782445654	9	2	714.824352060364959	491.117098626423399	599.394	421.33838383838383	0.0
2647	1	1.695526695526667	9	1	702.291796067500627	497.000000000000000	599.394	421.33838383838383	2.5470000000000255
2699	0.9	7.826857081564924	9	3	715.918749940592761	496.063437473266731	-1	-1	-1
1742	1	12.521182222699450	10	2	463.406164371525847	197.249314972206633	-1	-1	-1
1743	0.9	19.054635970561446	10	3	457.801817850850796	154.154141671560467	-1	-1	-1
1761	-1	6.172490258942115	10	0	488.399104457661792	175.200298514112745	-1	-1	-1
1770	1	11.989534268975595	10	1	470.397605718355067	153.035914224673718	-1	-1	-1
1808	-1	12.531233019808370	10	0	487.278157814998906	168.000000000000000	-1	-1	-1
