,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
53,36.63,4.163,103.9,5.81715,417.59330229928497,-1.0,-1.0,-1.0,-1.0,0.0,0.0
54,22.63,20.232,87.2,5.81727,414.326234787157,-1.0,-1.0,-1.0,-1.0,0.0,0.0
55,38.13,3.464,90.0,5.88132,411.7670339158618,-1.0,-1.0,-1.0,-1.0,0.0,0.0
56,48.66,5.292,100.9,5.79651,410.33078659353174,-1.0,-1.0,-1.0,-1.0,0.0,0.0
57,59.75,15.62,86.3,5.862,407.98405999286007,-1.0,-1.0,-1.0,-1.0,0.0,0.0
58,31.64,9.238,90.0,5.29782,405.8285048986075,-1.0,-1.0,-1.0,-1.0,0.0,0.0
59,51.31,8.083,90.0,5.89904,404.1905648319658,-1.0,-1.0,-1.0,-1.0,0.0,0.0
60,12.04,5.292,100.9,5.87902,402.6049527924262,-1.0,-1.0,-1.0,-1.0,0.0,0.0
61,40.28,26.0,87.8,5.8677,400.1541598189411,-1.0,-1.0,-1.0,-1.0,0.0,0.0
62,17.45,12.702,90.0,5.91675,398.1230218380019,-1.0,-1.0,-1.0,-1.0,0.0,0.0
63,53.61,8.718,96.6,5.90507,396.63202177178954,-1.0,-1.0,-1.0,-1.0,0.0,0.0
64,50.5,15.011,90.0,4.24809,394.81013565745394,-1.0,-1.0,-1.0,-1.0,0.0,0.0
65,22.97,4.163,76.1,5.79815,394.5596401762532,-1.0,-1.0,-1.0,-1.0,0.0,0.0
66,33.81,15.62,93.7,5.44059,394.45234229461795,-1.0,-1.0,-1.0,-1.0,0.0,0.0
67,20.02,27.154,92.1,5.8443,393.5545732835759,-1.0,-1.0,-1.0,-1.0,0.0,0.0
68,26.22,2.0,60.0,5.91674,395.0709478447019,-1.0,-1.0,-1.0,-1.0,0.0,0.0
69,29.22,4.163,76.1,5.78973,380.3555274547055,-1.0,-1.0,-1.0,-1.0,0.0,0.0
70,29.53,17.926,93.2,5.73337,370.0909409643692,-1.0,-1.0,-1.0,-1.0,0.0,0.0
71,17.45,13.317,94.3,3.81019,343.7033044670527,-1.0,-1.0,-1.0,-1.0,0.0,0.0
72,25.88,11.015,84.8,5.80114,353.9656048804705,-1.0,-1.0,-1.0,-1.0,0.0,0.0
73,47.27,18.475,90.0,4.29444,318.07710508229394,-1.0,-1.0,-1.0,-1.0,0.0,0.0
74,46.29,1.155,30.0,5.65768,326.1096293950046,-1.0,-1.0,-1.0,-1.0,0.0,0.0
75,49.9,7.572,97.6,5.9132,307.06021406874777,-1.0,-1.0,-1.0,-1.0,0.0,0.0
76,57.97,9.866,84.2,5.76628,267.51074206902143,-1.0,-1.0,-1.0,-1.0,0.0,0.0
77,26.71,28.308,92.0,5.90803,251.40448958783713,-1.0,-1.0,-1.0,-1.0,0.0,0.0
78,24.11,15.621,93.7,5.89168,225.55414621160415,-1.0,-1.0,-1.0,-1.0,0.0,0.0
79,18.39,8.718,83.4,5.89656,235.79473703450807,-1.0,-1.0,-1.0,-1.0,0.0,0.0
80,48.83,16.773,86.6,5.70074,211.9072371364502,-1.0,-1.0,-1.0,-1.0,0.0,0.0
81,29.47,5.292,100.9,5.73087,202.65469513401274,-1.0,-1.0,-1.0,-1.0,0.0,0.0
82,33.68,6.429,81.1,3.73807,184.15423164500717,-1.0,-1.0,-1.0,-1.0,0.0,0.0
83,39.32,6.928,90.0,5.60001,178.60718912772467,-1.0,-1.0,-1.0,-1.0,0.0,0.0
84,51.93,19.079,93.0,2.21717,167.62029041735025,-1.0,-1.0,-1.0,-1.0,0.0,0.0
85,50.4,2.0,60.0,5.89019,158.87810731777333,-1.0,-1.0,-1.0,-1.0,0.0,0.0
86,49.71,8.718,96.6,5.88721,154.50983041969474,-1.0,-1.0,-1.0,-1.0,0.0,0.0
87,23.14,5.292,79.1,5.90207,148.685951423421,-1.0,-1.0,-1.0,-1.0,0.0,0.0
88,33.63,20.785,90.0,5.89289,137.84313409318844,-1.0,-1.0,-1.0,-1.0,0.0,0.0
89,33.2,7.572,97.6,5.89157,125.92777489857639,-1.0,-1.0,-1.0,-1.0,0.0,0.0
90,51.11,1.155,30.0,5.66485,98.47538487555074,-1.0,-1.0,-1.0,-1.0,0.0,0.0
91,39.82,38.695,91.5,5.59131,81.30259674095042,-1.0,-1.0,-1.0,-1.0,0.0,0.0
92,44.65,5.292,100.9,1.97522,45.70916732177474,-1.0,-1.0,-1.0,-1.0,0.0,0.0
93,35.59,22.539,87.5,5.00153,56.51396267516551,-1.0,-1.0,-1.0,-1.0,0.0,0.0
94,41.13,16.773,93.4,5.69556,33.91461177919843,-1.0,-1.0,-1.0,-1.0,0.0,0.0
95,46.45,5.291,79.1,4.14397,41.790963166174166,-1.0,-1.0,-1.0,-1.0,0.0,0.0
96,15.25,8.718,83.4,5.36162,25.991722396582553,-1.0,-1.0,-1.0,-1.0,0.0,0.0
97,10.34,24.846,92.3,5.78817,20.102922729062023,-1.0,-1.0,-1.0,-1.0,0.0,0.0
98,38.85,3.055,70.9,5.66185,22.007165149269024,-1.0,-1.0,-1.0,-1.0,0.0,0.0
99,46.41,4.163,103.9,5.882,23.398863285880886,-1.0,-1.0,-1.0,-1.0,0.0,0.0
100,24.11,20.785,90.0,5.63284,41.333467530262844,-1.0,-1.0,-1.0,-1.0,0.0,0.0
101,34.52,15.62,86.3,5.86987,28.6388156289247,-1.0,-1.0,-1.0,-1.0,0.0,0.0
102,44.32,6.928,90.0,5.48218,51.877002791715206,-1.0,-1.0,-1.0,-1.0,0.0,0.0
103,35.82,5.292,100.9,4.01111,56.4901681256274,-1.0,-1.0,-1.0,-1.0,0.0,0.0
104,52.49,9.866,95.8,5.83694,75.126382687831,-1.0,-1.0,-1.0,-1.0,0.0,0.0
105,50.73,14.468,86.0,5.18727,65.27347515506686,-1.0,-1.0,-1.0,-1.0,0.0,0.0
106,41.25,13.856,90.0,4.55104,88.2708433492084,-1.0,-1.0,-1.0,-1.0,0.0,0.0
107,52.55,4.163,76.1,5.73905,80.80137352157298,-1.0,-1.0,-1.0,-1.0,0.0,0.0
108,54.17,13.856,90.0,5.70734,99.73624634785665,-1.0,-1.0,-1.0,-1.0,0.0,0.0
109,46.27,13.317,94.3,5.80743,110.94134235591802,-1.0,-1.0,-1.0,-1.0,0.0,0.0
110,31.83,15.62,93.7,4.2789,130.88305959488122,-1.0,-1.0,-1.0,-1.0,0.0,0.0
111,37.74,14.468,86.0,5.90028,122.51799653126899,-1.0,-1.0,-1.0,-1.0,0.0,0.0
112,36.78,3.055,70.9,5.76499,132.256337080371,-1.0,-1.0,-1.0,-1.0,0.0,0.0
113,47.31,20.785,90.0,4.28574,135.07094447047814,-1.0,-1.0,-1.0,-1.0,0.0,0.0
114,50.01,1.155,150.0,5.8711,137.42820288132395,-1.0,-1.0,-1.0,-1.0,0.0,0.0
115,20.47,8.718,83.4,5.87353,138.78900811196158,-1.0,-1.0,-1.0,-1.0,0.0,0.0
116,22.89,9.238,90.0,5.44143,142.4882914897596,-1.0,-1.0,-1.0,-1.0,0.0,0.0
117,34.77,5.292,100.9,5.59645,144.72955534234976,-1.0,-1.0,-1.0,-1.0,0.0,0.0
118,44.04,12.166,94.7,5.92101,150.3464040795853,-1.0,-1.0,-1.0,-1.0,0.0,0.0
119,35.61,5.291,79.1,4.39581,146.75067226658598,-1.0,-1.0,-1.0,-1.0,0.0,0.0
120,56.83,13.856,90.0,5.74675,157.41052408362802,-1.0,-1.0,-1.0,-1.0,0.0,0.0
121,26.49,2.0,60.0,5.01705,153.41629889885274,-1.0,-1.0,-1.0,-1.0,0.0,0.0
122,21.82,4.619,90.0,5.07124,161.9614910329924,-1.0,-1.0,-1.0,-1.0,0.0,0.0
123,56.71,3.464,90.0,5.91556,164.03019589025294,-1.0,-1.0,-1.0,-1.0,0.0,0.0
124,21.62,5.774,90.0,5.07707,166.45076594783836,-1.0,-1.0,-1.0,-1.0,0.0,0.0
125,45.35,6.429,98.9,5.877,169.38855975821627,-1.0,-1.0,-1.0,-1.0,0.0,0.0
126,51.14,12.166,85.3,5.32337,174.5393686675667,-1.0,-1.0,-1.0,-1.0,0.0,0.0
127,43.17,15.62,93.7,5.18544,182.62434918526395,-1.0,-1.0,-1.0,-1.0,0.0,0.0
128,32.37,16.773,86.6,5.86186,182.0948387135996,-1.0,-1.0,-1.0,-1.0,0.0,0.0
129,40.27,5.292,100.9,5.70048,181.06854638430943,-1.0,-1.0,-1.0,-1.0,0.0,0.0
130,30.59,6.429,81.1,5.86996,180.4323256537801,-1.0,-1.0,-1.0,-1.0,0.0,0.0
131,45.15,17.926,93.2,5.6062,180.91535419712815,-1.0,-1.0,-1.0,-1.0,0.0,0.0
132,41.25,24.249,90.0,5.7364,186.97027847634746,-1.0,-1.0,-1.0,-1.0,0.0,0.0
133,42.39,19.079,87.0,5.86103,182.75097388674544,-1.0,-1.0,-1.0,-1.0,0.0,0.0
134,49.82,2.0,120.0,5.00532,189.66259925923217,-1.0,-1.0,-1.0,-1.0,0.0,0.0
135,47.2,3.055,109.1,5.91435,210.7446281046158,-1.0,-1.0,-1.0,-1.0,0.0,0.0
136,51.7,39.85,88.6,5.82493,201.97911756463114,-1.0,-1.0,-1.0,-1.0,0.0,0.0
137,43.52,2.0,120.0,4.4266,223.5037210028578,-1.0,-1.0,-1.0,-1.0,0.0,0.0
138,47.18,24.846,87.7,5.90026,217.04854822919032,-1.0,-1.0,-1.0,-1.0,0.0,0.0
139,17.22,1.155,30.0,5.27733,420.2909957886098,-1.0,-1.0,-1.0,-1.0,0.0,0.0
140,31.67,25.06,4.0,5.54851,406.8572932374114,-1.0,-1.0,-1.0,-1.0,0.0,0.0
141,22.23,28.589,168.3,5.8906,397.2161933756151,-1.0,-1.0,-1.0,-1.0,0.0,0.0
142,50.34,2.0,180.0,5.3702,400.9190978604944,-1.0,-1.0,-1.0,-1.0,0.0,0.0
143,40.98,28.868,90.0,3.68649,394.8252538504995,-1.0,-1.0,-1.0,-1.0,0.0,0.0
144,36.65,48.056,2.8,5.8273,375.6632630449578,-1.0,-1.0,-1.0,-1.0,0.0,0.0
145,53.23,6.429,141.0,5.84457,392.013934035532,-1.0,-1.0,-1.0,-1.0,0.0,0.0
146,55.34,3.055,130.9,5.68781,393.4163592717496,-1.0,-1.0,-1.0,-1.0,0.0,0.0
147,38.93,5.773,90.0,5.71626,394.3274329622308,-1.0,-1.0,-1.0,-1.0,0.0,0.0
148,26.22,1.155,90.0,5.84626,394.46920225178013,-1.0,-1.0,-1.0,-1.0,0.0,0.0
149,41.1,4.0,60.0,5.85576,393.5242051484484,-1.0,-1.0,-1.0,-1.0,0.0,0.0
150,39.32,9.866,144.2,4.71281,379.44161442227534,-1.0,-1.0,-1.0,-1.0,0.0,0.0
151,29.31,1.155,90.0,5.8656,362.00485305698544,-1.0,-1.0,-1.0,-1.0,0.0,0.0
152,50.98,19.079,65.2,5.7369,369.6632692017806,-1.0,-1.0,-1.0,-1.0,0.0,0.0
153,29.31,1.155,90.0,5.8656,359.07166469477136,-1.0,-1.0,-1.0,-1.0,0.0,0.0
154,23.02,18.0,120.0,5.5778,351.7953312154347,-1.0,-1.0,-1.0,-1.0,0.0,0.0
155,31.75,1.155,90.0,5.88124,335.61310463469795,-1.0,-1.0,-1.0,-1.0,0.0,0.0
156,31.75,1.155,90.0,5.88124,332.6806248669391,-1.0,-1.0,-1.0,-1.0,0.0,0.0
157,31.75,1.155,90.0,5.88124,329.7524658443975,-1.0,-1.0,-1.0,-1.0,0.0,0.0
158,31.75,1.155,90.0,5.88124,326.8201670823399,-1.0,-1.0,-1.0,-1.0,0.0,0.0
159,18.25,26.907,105.1,5.8094,315.16726722123127,-1.0,-1.0,-1.0,-1.0,0.0,0.0
160,30.02,28.868,90.0,5.89559,291.64920604052355,-1.0,-1.0,-1.0,-1.0,0.0,0.0
161,37.45,7.024,4.7,5.84987,303.92508870246627,-1.0,-1.0,-1.0,-1.0,0.0,0.0
162,50.58,1.155,150.0,3.59752,279.17001370737296,-1.0,-1.0,-1.0,-1.0,0.0,0.0
163,43.49,9.238,90.0,5.27721,275.5376749769815,-1.0,-1.0,-1.0,-1.0,0.0,0.0
164,33.67,5.033,53.4,3.16876,273.2510522319112,-1.0,-1.0,-1.0,-1.0,0.0,0.0
165,11.35,28.589,11.7,5.79919,241.1910504635549,-1.0,-1.0,-1.0,-1.0,0.0,0.0
166,27.48,20.881,144.5,5.91459,213.27981953806034,-1.0,-1.0,-1.0,-1.0,0.0,0.0
167,51.84,19.63,30.0,5.43024,204.00029773157095,-1.0,-1.0,-1.0,-1.0,0.0,0.0
168,47.46,16.166,90.0,5.78488,193.60334372519645,-1.0,-1.0,-1.0,-1.0,0.0,0.0
169,39.26,44.377,14.3,5.88944,190.41614534537428,-1.0,-1.0,-1.0,-1.0,0.0,0.0
170,46.57,20.133,173.4,5.6665,157.76109806122457,-1.0,-1.0,-1.0,-1.0,0.0,0.0
171,46.12,14.048,4.7,5.65453,150.64661191261902,-1.0,-1.0,-1.0,-1.0,0.0,0.0
172,37.26,21.939,90.0,5.75023,113.54557588308403,-1.0,-1.0,-1.0,-1.0,0.0,0.0
173,43.59,6.429,21.1,5.4562,123.30773134645793,-1.0,-1.0,-1.0,-1.0,0.0,0.0
174,37.29,8.083,8.2,5.82197,104.29639721505262,-1.0,-1.0,-1.0,-1.0,0.0,0.0
175,24.01,6.928,90.0,5.15738,101.51225191601159,-1.0,-1.0,-1.0,-1.0,0.0,0.0
176,43.34,7.211,166.1,5.86279,97.36347353772791,-1.0,-1.0,-1.0,-1.0,0.0,0.0
177,46.12,27.495,169.1,5.56104,60.754381653168906,-1.0,-1.0,-1.0,-1.0,0.0,0.0
178,13.18,1.155,30.0,5.8784,43.576751646121856,-1.0,-1.0,-1.0,-1.0,0.0,0.0
179,37.62,16.042,4.1,5.36859,24.40329065506281,-1.0,-1.0,-1.0,-1.0,0.0,0.0
180,35.82,24.249,8.2,5.77306,11.433234237610245,-1.0,-1.0,-1.0,-1.0,0.0,0.0
181,31.51,20.526,167.0,5.85437,19.351596440420607,-1.0,-1.0,-1.0,-1.0,0.0,0.0
182,48.43,1.155,90.0,5.58333,58.87385135714958,-1.0,-1.0,-1.0,-1.0,0.0,0.0
183,42.33,3.055,10.9,5.24843,57.76760521358596,-1.0,-1.0,-1.0,-1.0,0.0,0.0
184,46.31,3.464,30.0,5.82166,58.230297798645864,-1.0,-1.0,-1.0,-1.0,0.0,0.0
185,60.69,8.718,156.6,4.5846,79.70300605218782,-1.0,-1.0,-1.0,-1.0,0.0,0.0
186,54.74,27.301,171.5,3.58793,116.75312858732087,-1.0,-1.0,-1.0,-1.0,0.0,0.0
187,54.41,28.0,180.0,5.14853,119.96303816389572,-1.0,-1.0,-1.0,-1.0,0.0,0.0
188,33.85,41.681,10.4,5.26755,119.6894383432817,-1.0,-1.0,-1.0,-1.0,0.0,0.0
189,59.46,27.227,137.3,5.76611,141.83201714909677,-1.0,-1.0,-1.0,-1.0,0.0,0.0
190,42.66,20.033,176.7,5.59556,145.83297554774737,-1.0,-1.0,-1.0,-1.0,0.0,0.0
191,37.05,16.166,171.8,5.6162,166.40680549404684,-1.0,-1.0,-1.0,-1.0,0.0,0.0
192,43.12,3.055,130.9,5.83027,182.66398244015448,-1.0,-1.0,-1.0,-1.0,0.0,0.0
193,44.83,5.774,90.0,5.60144,183.21609452453708,-1.0,-1.0,-1.0,-1.0,0.0,0.0
194,40.75,4.0,60.0,5.80136,182.20082773966814,-1.0,-1.0,-1.0,-1.0,0.0,0.0
195,40.27,1.155,90.0,5.0725,180.3087210536345,-1.0,-1.0,-1.0,-1.0,0.0,0.0
196,53.02,4.0,120.0,4.09309,179.35458840161877,-1.0,-1.0,-1.0,-1.0,0.0,0.0
197,42.25,5.774,90.0,5.90064,180.15745797400604,-1.0,-1.0,-1.0,-1.0,0.0,0.0
198,44.42,3.055,49.1,5.62564,179.25135090461345,-1.0,-1.0,-1.0,-1.0,0.0,0.0
199,32.02,22.745,45.3,5.51461,173.77818260743803,-1.0,-1.0,-1.0,-1.0,0.0,0.0
200,60.9,8.083,90.0,5.76461,190.58678479398816,-1.0,-1.0,-1.0,-1.0,0.0,0.0
201,21.72,58.287,16.1,5.60672,164.76752329361034,-1.0,-1.0,-1.0,-1.0,0.0,0.0
202,38.05,7.211,106.1,5.85761,191.98017453078953,-1.0,-1.0,-1.0,-1.0,0.0,0.0
203,47.11,9.237,90.0,5.7781,193.12543942126902,-1.0,-1.0,-1.0,-1.0,0.0,0.0
204,39.39,3.055,49.1,5.88834,193.4214844805215,-1.0,-1.0,-1.0,-1.0,0.0,0.0
205,8.03,3.055,130.9,5.82499,210.8090343204184,-1.0,-1.0,-1.0,-1.0,0.0,0.0
206,59.22,27.154,152.1,5.76505,408.55013944450076,-1.0,-1.0,-1.0,-1.0,0.0,0.0
207,35.98,12.22,49.1,5.88803,341.2618949083064,-1.0,-1.0,-1.0,-1.0,0.0,0.0
208,58.67,5.033,113.4,5.83699,276.88611857431005,-1.0,-1.0,-1.0,-1.0,0.0,0.0
209,26.13,24.0,60.0,5.86793,287.39930752191106,-1.0,-1.0,-1.0,-1.0,0.0,0.0
210,27.08,29.462,28.1,4.1149,390.5039382433331,-1.0,-1.0,-1.0,-1.0,0.0,0.0
211,51.4,13.317,154.3,5.86142,394.61221261509274,-1.0,-1.0,-1.0,-1.0,0.0,0.0
212,51.4,32.083,4.1,5.89982,376.0091796269518,-1.0,-1.0,-1.0,-1.0,0.0,0.0
213,15.56,15.875,40.9,3.92497,387.3512632698367,-1.0,-1.0,-1.0,-1.0,0.0,0.0
214,50.64,26.633,47.5,5.89287,175.99630388039105,-1.0,-1.0,-1.0,-1.0,0.0,0.0
215,23.9,22.271,128.9,5.78178,172.34700083401822,-1.0,-1.0,-1.0,-1.0,0.0,0.0
216,30.9,28.0,158.2,5.90039,183.866001843734,-1.0,-1.0,-1.0,-1.0,0.0,0.0
217,57.64,28.0,120.0,4.78829,211.38153477587161,-1.0,-1.0,-1.0,-1.0,0.0,0.0
218,51.29,39.463,35.8,5.29842,193.8987998088819,-1.0,-1.0,-1.0,-1.0,0.0,0.0
219,46.62,26.102,163.3,4.75849,271.24457245832485,-1.0,-1.0,-1.0,-1.0,0.0,0.0
220,46.62,36.019,23.6,5.87965,274.71442428791283,-1.0,-1.0,-1.0,-1.0,0.0,0.0
221,13.18,6.0,180.0,4.66604,41.97211058617008,-1.0,-1.0,-1.0,-1.0,0.0,0.0
222,57.84,29.462,10.2,5.49124,52.565675020554195,-1.0,-1.0,-1.0,-1.0,0.0,0.0
223,52.54,24.249,111.8,5.05633,385.8726093542,-1.0,-1.0,-1.0,-1.0,0.0,0.0
224,27.68,28.355,162.2,5.22649,378.2970118905454,-1.0,-1.0,-1.0,-1.0,0.0,0.0
225,21.77,20.033,41.5,5.87958,128.99374181711954,-1.0,-1.0,-1.0,-1.0,0.0,0.0
226,42.56,9.019,123.7,3.46706,120.5590127349851,-1.0,-1.0,-1.0,-1.0,0.0,0.0
227,54.31,11.015,123.0,5.83821,300.00612051736505,-1.0,-1.0,-1.0,-1.0,0.0,0.0
228,37.73,9.866,84.2,5.87386,100.23814029791916,-1.0,-1.0,-1.0,-1.0,0.0,0.0
229,32.53,13.317,145.7,5.39865,2.399586375866427,6.0,-1.0,0.0,1.0,1.0,1.0
230,32.53,23.065,4.3,5.56164,89.75296728339306,-1.0,-1.0,-1.0,-1.0,0.0,0.0
231,15.72,29.143,163.9,3.73439,373.22454067720247,-1.0,-1.0,-1.0,-1.0,0.0,0.0
232,40.67,3.055,49.1,5.88459,105.1817695220656,-1.0,-1.0,-1.0,-1.0,0.0,0.0
233,52.09,12.166,34.7,5.15045,77.05608092007452,-1.0,-1.0,-1.0,-1.0,0.0,0.0
234,52.09,18.148,172.7,5.86024,74.71007004331094,-1.0,-1.0,-1.0,-1.0,0.0,0.0
235,33.43,22.301,160.3,5.88877,82.79175057792177,-1.0,-1.0,-1.0,-1.0,0.0,0.0
236,32.3,67.951,166.2,5.00843,338.36677893629616,-1.0,-1.0,-1.0,-1.0,0.0,0.0
237,37.35,13.317,85.7,5.88628,111.62198087198992,-1.0,-1.0,-1.0,-1.0,0.0,0.0
238,48.42,26.0,180.0,5.29445,105.48719336219335,-1.0,-1.0,-1.0,-1.0,0.0,0.0
239,28.54,17.436,36.6,5.90875,121.22820556657854,-1.0,-1.0,-1.0,-1.0,0.0,0.0
240,13.18,3.055,10.9,2.94603,41.60381771544374,-1.0,-1.0,-1.0,-1.0,0.0,0.0
241,48.67,34.02,178.1,5.88185,295.45867595944037,-1.0,-1.0,-1.0,-1.0,0.0,0.0
242,47.38,21.939,30.0,5.9093,374.0019780749275,-1.0,-1.0,-1.0,-1.0,0.0,0.0
243,41.54,16.042,124.1,5.73288,144.9415945908952,-1.0,-1.0,-1.0,-1.0,0.0,0.0
244,50.61,9.165,49.1,5.6414,153.54240621168807,-1.0,-1.0,-1.0,-1.0,0.0,0.0
245,11.31,14.048,55.3,5.68464,45.97139326435042,-1.0,-1.0,-1.0,-1.0,0.0,0.0
246,6.12,17.243,110.4,5.84123,34.40838128771762,-1.0,-1.0,-1.0,-1.0,0.0,0.0
247,10.64,26.458,139.1,5.8689,14.19306691859,-1.0,-1.0,-1.0,-1.0,0.0,0.0
248,41.17,8.0,60.0,5.45357,24.610659264365875,-1.0,-1.0,-1.0,-1.0,0.0,0.0
249,28.14,9.018,116.3,5.81736,163.4049580045272,-1.0,-1.0,-1.0,-1.0,0.0,0.0
250,48.66,28.095,55.3,3.67478,150.4733546499914,-1.0,-1.0,-1.0,-1.0,0.0,0.0
251,19.7,32.021,2.1,5.79381,152.97439235580148,-1.0,-1.0,-1.0,-1.0,0.0,0.0
